Day,Month,Year,Region,Zone,Sales,Calender_Year
24,6,2018-19,Hyderabad,Mirpur Khas,1223.04,2019
21,6,2018-19,Hyderabad,Mirpur Khas,611.52,2019
12,6,2018-19,Sukkur,Larkana,235.2,2019
19,6,2018-19,Sukkur,Larkana,411.6,2019
21,6,2018-19,Sukkur,Ghotki,235.2,2019
21,6,2018-19,Sukkur,Ghotki,294,2019
13,6,2018-19,Sukkur,Ghotki,411.6,2019
19,6,2018-19,Sukkur,Ghotki,435.12,2019
28,6,2018-19,Hyderabad,Mirpur Khas,94.08,2019
28,6,2018-19,Hyderabad,Mirpur Khas,411.6,2019
28,6,2018-19,Hyderabad,Shahdadpur,1176,2019
28,6,2018-19,Hyderabad,Shahdadpur,235.2,2019
29,6,2018-19,Hyderabad,Shahdadpur,1081.92,2019
29,6,2018-19,Hyderabad,Shahdadpur,94.08,2019
25,6,2018-19,Hyderabad,Shahdadpur,1058.4,2019
25,6,2018-19,Hyderabad,Shahdadpur,352.8,2019
21,6,2018-19,Hyderabad,Shahdadpur,235.2,2019
21,6,2018-19,Hyderabad,Shahdadpur,270.48,2019
20,6,2018-19,Sukkur,Larkana,588,2019
14,6,2018-19,Sukkur,Larkana,1411.2,2019
25,6,2018-19,Sukkur,Larkana,235.2,2019
19,6,2018-19,Sukkur,Larkana,411.6,2019
27,6,2018-19,Sukkur,Larkana,352.8,2019
27,6,2018-19,Sukkur,Larkana,117.6,2019
17,6,2018-19,Sukkur,Larkana,588,2019
17,6,2018-19,Sukkur,Sukkur,646.8,2019
10,6,2018-19,Sukkur,Sukkur,1881.6,2019
24,6,2018-19,Sukkur,Sukkur,882,2019
12,6,2018-19,Sukkur,Sukkur,1176,2019
19,6,2018-19,Sukkur,Sukkur,588,2019
25,6,2018-19,Sukkur,Sukkur,588,2019
26,6,2018-19,Hyderabad,Shahdadpur,117.6,2019
26,6,2018-19,Hyderabad,Shahdadpur,141.12,2019
21,6,2018-19,Hyderabad,Shahdadpur,352.8,2019
28,6,2018-19,Hyderabad,Shahdadpur,129.36,2019
19,6,2018-19,Hyderabad,Shahdadpur,176.4,2019
13,6,2018-19,Hyderabad,Shahdadpur,117.6,2019
12,6,2018-19,Hyderabad,Shahdadpur,270.48,2019
21,6,2018-19,Hyderabad,Shahdadpur,58.8,2019
21,6,2018-19,Hyderabad,Shahdadpur,176.4,2019
13,6,2018-19,Hyderabad,Shahdadpur,352.8,2019
12,6,2018-19,Sukkur,Nawab Shah,1176,2019
14,6,2018-19,Sukkur,Nawab Shah,11.76,2019
14,6,2018-19,Sukkur,Nawab Shah,458.64,2019
18,6,2018-19,Sukkur,Nawab Shah,23.52,2019
18,6,2018-19,Sukkur,Nawab Shah,47.04,2019
18,6,2018-19,Sukkur,Nawab Shah,2046.24,2019
24,6,2018-19,Sukkur,Nawab Shah,588,2019
10,6,2018-19,Sukkur,Nawab Shah,1058.4,2019
19,6,2018-19,Sukkur,Nawab Shah,1117.2,2019
17,6,2018-19,Sukkur,Larkana,529.2,2019
21,6,2018-19,Sukkur,Larkana,411.6,2019
11,6,2018-19,Sukkur,Larkana,1528.8,2019
18,6,2018-19,Hyderabad,Tharparkar,141.12,2019
11,6,2018-19,Hyderabad,Tharparkar,246.96,2019
25,6,2018-19,Hyderabad,Shahdadpur,1152.48,2019
20,6,2018-19,Hyderabad,Shahdadpur,305.76,2019
20,6,2018-19,Hyderabad,Shahdadpur,329.28,2019
20,6,2018-19,Hyderabad,Shahdadpur,141.12,2019
20,6,2018-19,Hyderabad,Shahdadpur,752.64,2019
25,6,2018-19,Sukkur,Larkana,58.8,2019
3,6,2018-19,Sukkur,Larkana,235.2,2019
20,6,2018-19,Sukkur,Larkana,352.8,2019
10,6,2018-19,Sukkur,Larkana,705.6,2019
17,6,2018-19,Sukkur,Jacobabad,82.32,2019
17,6,2018-19,Sukkur,Jacobabad,1093.68,2019
12,6,2018-19,Sukkur,Jacobabad,823.2,2019
10,6,2018-19,Sukkur,Jacobabad,352.8,2019
11,6,2018-19,Sukkur,Jacobabad,588,2019
19,6,2018-19,Sukkur,Ghotki,329.28,2019
12,6,2018-19,Sukkur,Ghotki,470.4,2019
20,6,2018-19,Sukkur,Ghotki,235.2,2019
13,6,2018-19,Sukkur,Larkana,117.6,2019
24,6,2018-19,Sukkur,Larkana,235.2,2019
12,6,2018-19,Sukkur,Jacobabad,117.6,2019
14,6,2018-19,Sukkur,Nawab Shah,1364.16,2019
14,6,2018-19,Sukkur,Nawab Shah,1399.44,2019
19,6,2018-19,Sukkur,Nawab Shah,705.6,2019
27,6,2018-19,Sukkur,Nawab Shah,294,2019
10,6,2018-19,Sukkur,Nawab Shah,564.48,2019
10,6,2018-19,Sukkur,Nawab Shah,376.32,2019
19,6,2018-19,Sukkur,Sukkur,11.76,2019
19,6,2018-19,Sukkur,Sukkur,399.84,2019
25,6,2018-19,Sukkur,Sukkur,882,2019
17,6,2018-19,Sukkur,Sukkur,764.4,2019
24,6,2018-19,Sukkur,Sukkur,352.8,2019
11,6,2018-19,Sukkur,Sukkur,294,2019
21,6,2018-19,Sukkur,Jacobabad,105.84,2019
26,6,2018-19,Sukkur,Larkana,211.68,2019
17,6,2018-19,Sukkur,Larkana,235.2,2019
17,6,2018-19,Sukkur,Ghotki,58.8,2019
24,6,2018-19,Sukkur,Ghotki,58.8,2019
20,6,2018-19,Sukkur,Ghotki,235.2,2019
12,6,2018-19,Sukkur,Ghotki,705.6,2019
12,6,2018-19,Hyderabad,Tharparkar,588,2019
17,6,2018-19,Hyderabad,Tharparkar,1034.88,2019
17,6,2018-19,Hyderabad,Tharparkar,11.76,2019
12,6,2018-19,Sukkur,Ghotki,235.2,2019
10,6,2018-19,Sukkur,Ghotki,882,2019
14,6,2018-19,Sukkur,Ghotki,588,2019
21,6,2018-19,Sukkur,Ghotki,588,2019
20,6,2018-19,Sukkur,Ghotki,588,2019
17,6,2018-19,Sukkur,Jacobabad,35.28,2019
14,6,2018-19,Sukkur,Jacobabad,294,2019
12,6,2018-19,Sukkur,Jacobabad,235.2,2019
3,6,2018-19,Sukkur,Jacobabad,399.84,2019
12,6,2018-19,Sukkur,Larkana,411.6,2019
19,6,2018-19,Sukkur,Larkana,352.8,2019
14,6,2018-19,Sukkur,Larkana,470.4,2019
24,6,2018-19,Sukkur,Larkana,588,2019
3,6,2018-19,Sukkur,Larkana,235.2,2019
3,6,2018-19,Sukkur,Larkana,58.8,2019
10,6,2018-19,Sukkur,Larkana,1176,2019
18,6,2018-19,Sukkur,Larkana,94.08,2019
18,6,2018-19,Sukkur,Larkana,493.92,2019
14,6,2018-19,Hyderabad,Hyderabad,352.8,2019
21,6,2018-19,Hyderabad,Hyderabad,352.8,2019
24,6,2018-19,Hyderabad,Hyderabad,235.2,2019
28,6,2018-19,Hyderabad,Hyderabad,294,2019
28,6,2018-19,Hyderabad,Hyderabad,35.28,2019
17,6,2018-19,Hyderabad,Hyderabad,176.4,2019
17,6,2018-19,Hyderabad,Hyderabad,235.2,2019
11,6,2018-19,Hyderabad,Hyderabad,235.2,2019
11,6,2018-19,Sukkur,Nawab Shah,446.88,2019
20,6,2018-19,Sukkur,Nawab Shah,411.6,2019
21,6,2018-19,Sukkur,Larkana,588,2019
26,6,2018-19,Sukkur,Larkana,294,2019
21,6,2018-19,Hyderabad,Hyderabad,329.28,2019
21,6,2018-19,Hyderabad,Hyderabad,82.32,2019
14,6,2018-19,Hyderabad,Hyderabad,235.2,2019
19,6,2018-19,Sukkur,Jacobabad,223.44,2019
10,6,2018-19,Sukkur,Jacobabad,270.48,2019
28,6,2018-19,Hyderabad,Mirpur Khas,235.2,2019
26,6,2018-19,Hyderabad,Mirpur Khas,211.68,2019
20,6,2018-19,Hyderabad,Mirpur Khas,235.2,2019
24,6,2018-19,Hyderabad,Mirpur Khas,117.6,2019
14,6,2018-19,Hyderabad,Mirpur Khas,117.6,2019
24,6,2018-19,Sukkur,Larkana,235.2,2019
10,6,2018-19,Sukkur,Larkana,176.4,2019
10,6,2018-19,Sukkur,Larkana,58.8,2019
10,6,2018-19,Sukkur,Larkana,352.8,2019
26,6,2018-19,Sukkur,Larkana,235.2,2019
12,6,2018-19,Sukkur,Larkana,352.8,2019
19,6,2018-19,Sukkur,Larkana,352.8,2019
11,6,2018-19,Sukkur,Jacobabad,352.8,2019
17,6,2018-19,Sukkur,Jacobabad,352.8,2019
13,6,2018-19,Hyderabad,Hyderabad,117.6,2019
29,6,2018-19,Hyderabad,Hyderabad,117.6,2019
18,6,2018-19,Hyderabad,Hyderabad,470.4,2019
20,6,2018-19,Sukkur,Nawab Shah,682.08,2019
11,6,2018-19,Sukkur,Nawab Shah,388.08,2019
14,6,2018-19,Sukkur,Ghotki,1411.2,2019
24,6,2018-19,Sukkur,Ghotki,588,2019
19,6,2018-19,Sukkur,Ghotki,470.4,2019
11,6,2018-19,Sukkur,Ghotki,611.52,2019
24,6,2018-19,Sukkur,Ghotki,352.8,2019
17,6,2018-19,Sukkur,Nawab Shah,1176,2019
20,6,2018-19,Hyderabad,Hyderabad,117.6,2019
13,6,2018-19,Hyderabad,Hyderabad,82.32,2019
3,6,2018-19,Hyderabad,Hyderabad,35.28,2019
19,6,2018-19,Sukkur,Larkana,117.6,2019
13,6,2018-19,Sukkur,Larkana,117.6,2019
13,6,2018-19,Sukkur,Larkana,117.6,2019
26,6,2018-19,Sukkur,Larkana,58.8,2019
26,6,2018-19,Sukkur,Larkana,58.8,2019
10,6,2018-19,Sukkur,Larkana,105.84,2019
24,6,2018-19,Sukkur,Larkana,47.04,2019
19,6,2018-19,Sukkur,Nawab Shah,588,2019
17,6,2018-19,Sukkur,Nawab Shah,882,2019
24,6,2018-19,Sukkur,Nawab Shah,1058.4,2019
12,6,2018-19,Sukkur,Nawab Shah,1176,2019
10,6,2018-19,Sukkur,Nawab Shah,529.2,2019
14,6,2018-19,Sukkur,Nawab Shah,117.6,2019
24,6,2018-19,Hyderabad,Mirpur Khas,1575.84,2019
21,6,2018-19,Hyderabad,Mirpur Khas,294,2019
14,6,2018-19,Hyderabad,Mirpur Khas,882,2019
19,6,2018-19,Sukkur,Ghotki,117.6,2019
19,6,2018-19,Sukkur,Nawab Shah,1058.4,2019
10,6,2018-19,Sukkur,Nawab Shah,917.28,2019
10,6,2018-19,Sukkur,Nawab Shah,588,2019
18,6,2018-19,Karachi,Zone A-Khi,1058.4,2019
12,6,2018-19,Sukkur,Jacobabad,11.76,2019
12,6,2018-19,Sukkur,Sukkur,1034.88,2019
12,6,2018-19,Sukkur,Sukkur,611.52,2019
19,6,2018-19,Sukkur,Sukkur,1176,2019
25,6,2018-19,Sukkur,Sukkur,646.8,2019
25,6,2018-19,Sukkur,Sukkur,529.2,2019
24,6,2018-19,Sukkur,Sukkur,1176,2019
14,6,2018-19,Sukkur,Sukkur,799.68,2019
14,6,2018-19,Sukkur,Sukkur,964.32,2019
10,6,2018-19,Sukkur,Jacobabad,517.44,2019
25,6,2018-19,Sukkur,Jacobabad,152.88,2019
25,6,2018-19,Sukkur,Jacobabad,129.36,2019
17,6,2018-19,Sukkur,Jacobabad,388.08,2019
11,6,2018-19,Sukkur,Jacobabad,588,2019
11,6,2018-19,Sukkur,Jacobabad,470.4,2019
3,6,2018-19,Sukkur,Jacobabad,235.2,2019
14,6,2018-19,Sukkur,Jacobabad,235.2,2019
20,6,2018-19,Sukkur,Jacobabad,235.2,2019
26,6,2018-19,Hyderabad,Shahdadpur,235.2,2019
19,6,2018-19,Sukkur,Sukkur,376.32,2019
19,6,2018-19,Sukkur,Sukkur,152.88,2019
12,6,2018-19,Sukkur,Sukkur,188.16,2019
12,6,2018-19,Sukkur,Sukkur,258.72,2019
19,6,2018-19,Sukkur,Larkana,235.2,2019
26,6,2018-19,Sukkur,Larkana,47.04,2019
13,6,2018-19,Sukkur,Larkana,176.4,2019
17,6,2018-19,Sukkur,Larkana,117.6,2019
27,6,2018-19,Sukkur,Larkana,470.4,2019
24,6,2018-19,Sukkur,Larkana,176.4,2019
24,6,2018-19,Sukkur,Larkana,58.8,2019
12,6,2018-19,Hyderabad,Mirpur Khas,352.8,2019
14,6,2018-19,Hyderabad,Mirpur Khas,176.4,2019
25,6,2018-19,Hyderabad,Mirpur Khas,176.4,2019
24,6,2018-19,Hyderabad,Hyderabad,294,2019
29,6,2018-19,Hyderabad,Hyderabad,58.8,2019
17,6,2018-19,Hyderabad,Hyderabad,117.6,2019
21,6,2018-19,Sukkur,Ghotki,117.6,2019
10,6,2018-19,Sukkur,Ghotki,117.6,2019
13,6,2018-19,Sukkur,Sukkur,1470,2019
19,6,2018-19,Sukkur,Sukkur,176.4,2019
19,6,2018-19,Sukkur,Sukkur,1176,2019
19,6,2018-19,Sukkur,Sukkur,58.8,2019
19,6,2018-19,Sukkur,Sukkur,1846.32,2019
24,6,2018-19,Sukkur,Sukkur,1176,2019
24,6,2018-19,Sukkur,Sukkur,1176,2019
13,6,2018-19,Sukkur,Sukkur,82.32,2019
13,6,2018-19,Sukkur,Sukkur,1328.88,2019
20,6,2018-19,Hyderabad,Hyderabad,82.32,2019
27,6,2018-19,Sukkur,Larkana,294,2019
25,6,2018-19,Sukkur,Larkana,470.4,2019
19,6,2018-19,Sukkur,Larkana,58.8,2019
24,6,2018-19,Sukkur,Larkana,117.6,2019
12,6,2018-19,Sukkur,Larkana,82.32,2019
12,6,2018-19,Sukkur,Sukkur,588,2019
11,6,2018-19,Sukkur,Sukkur,588,2019
24,6,2018-19,Sukkur,Sukkur,376.32,2019
18,6,2018-19,Sukkur,Sukkur,352.8,2019
24,6,2018-19,Sukkur,Sukkur,470.4,2019
11,6,2018-19,Sukkur,Sukkur,388.08,2019
14,6,2018-19,Sukkur,Sukkur,1176,2019
10,6,2018-19,Sukkur,Jacobabad,529.2,2019
17,6,2018-19,Sukkur,Jacobabad,294,2019
3,6,2018-19,Sukkur,Jacobabad,399.84,2019
3,6,2018-19,Sukkur,Jacobabad,70.56,2019
12,6,2018-19,Sukkur,Jacobabad,117.6,2019
12,6,2018-19,Sukkur,Jacobabad,470.4,2019
17,6,2018-19,Sukkur,Jacobabad,58.8,2019
27,6,2018-19,Hyderabad,Badin,117.6,2019
12,6,2018-19,Hyderabad,Badin,235.2,2019
24,6,2018-19,Hyderabad,Badin,294,2019
24,6,2018-19,Hyderabad,Badin,411.6,2019
25,6,2018-19,Hyderabad,Shahdadpur,493.92,2019
21,6,2018-19,Hyderabad,Shahdadpur,999.6,2019
25,6,2018-19,Hyderabad,Shahdadpur,564.48,2019
28,6,2018-19,Hyderabad,Shahdadpur,317.52,2019
14,6,2018-19,Hyderabad,Shahdadpur,493.92,2019
14,6,2018-19,Hyderabad,Shahdadpur,258.72,2019
25,6,2018-19,Hyderabad,Shahdadpur,211.68,2019
25,6,2018-19,Hyderabad,Shahdadpur,47.04,2019
25,6,2018-19,Sukkur,Larkana,94.08,2019
27,6,2018-19,Sukkur,Larkana,352.8,2019
14,6,2018-19,Sukkur,Larkana,352.8,2019
25,6,2018-19,Sukkur,Larkana,164.64,2019
24,6,2018-19,Sukkur,Larkana,235.2,2019
3,6,2018-19,Sukkur,Larkana,576.24,2019
3,6,2018-19,Sukkur,Larkana,11.76,2019
12,6,2018-19,Sukkur,Larkana,1176,2019
10,6,2018-19,Sukkur,Ghotki,294,2019
24,6,2018-19,Sukkur,Ghotki,117.6,2019
14,6,2018-19,Sukkur,Ghotki,117.6,2019
14,6,2018-19,Sukkur,Ghotki,352.8,2019
20,6,2018-19,Sukkur,Ghotki,235.2,2019
17,6,2018-19,Sukkur,Sukkur,176.4,2019
12,6,2018-19,Sukkur,Sukkur,470.4,2019
20,6,2018-19,Sukkur,Sukkur,470.4,2019
28,6,2018-19,Karachi,Zone A-Khi,294,2019
18,6,2018-19,Karachi,Zone A-Khi,176.4,2019
13,6,2018-19,Sukkur,Sukkur,1999.2,2019
11,6,2018-19,Sukkur,Sukkur,1176,2019
19,6,2018-19,Sukkur,Sukkur,646.8,2019
12,6,2018-19,Sukkur,Sukkur,882,2019
21,6,2018-19,Sukkur,Larkana,11.76,2019
21,6,2018-19,Sukkur,Larkana,282.24,2019
17,6,2018-19,Sukkur,Larkana,117.6,2019
27,6,2018-19,Sukkur,Larkana,141.12,2019
14,6,2018-19,Karachi,Zone A-Khi,235.2,2019
21,6,2018-19,Karachi,Zone A-Khi,235.2,2019
19,6,2018-19,Karachi,Zone A-Khi,176.4,2019
19,6,2018-19,Karachi,Zone A-Khi,58.8,2019
12,6,2018-19,Karachi,Zone A-Khi,235.2,2019
18,6,2018-19,Karachi,Zone A-Khi,117.6,2019
25,6,2018-19,Karachi,Zone A-Khi,588,2019
28,6,2018-19,Karachi,Zone A-Khi,352.8,2019
11,6,2018-19,Sukkur,Sukkur,388.08,2019
13,6,2018-19,Sukkur,Sukkur,352.8,2019
25,6,2018-19,Karachi,Zone B-Khi,235.2,2019
13,6,2018-19,Karachi,Zone B-Khi,58.8,2019
28,6,2018-19,Karachi,Zone B-Khi,117.6,2019
11,6,2018-19,Karachi,Zone B-Khi,117.6,2019
20,6,2018-19,Hyderabad,Badin,70.56,2019
24,6,2018-19,Hyderabad,Badin,246.96,2019
13,6,2018-19,Hyderabad,Badin,352.8,2019
17,6,2018-19,Hyderabad,Badin,729.12,2019
11,6,2018-19,Hyderabad,Badin,470.4,2019
29,6,2018-19,Sukkur,Larkana,58.8,2019
20,6,2018-19,Sukkur,Larkana,58.8,2019
12,6,2018-19,Sukkur,Larkana,176.4,2019
25,6,2018-19,Sukkur,Larkana,117.6,2019
17,6,2018-19,Sukkur,Nawab Shah,823.2,2019
13,6,2018-19,Sukkur,Nawab Shah,352.8,2019
13,6,2018-19,Sukkur,Nawab Shah,1176,2019
25,6,2018-19,Sukkur,Nawab Shah,705.6,2019
26,6,2018-19,Sukkur,Nawab Shah,352.8,2019
10,6,2018-19,Sukkur,Nawab Shah,1764,2019
12,6,2018-19,Sukkur,Nawab Shah,1411.2,2019
14,6,2018-19,Sukkur,Nawab Shah,1528.8,2019
19,6,2018-19,Sukkur,Nawab Shah,940.8,2019
21,6,2018-19,Karachi,Zone C-Khi,117.6,2019
18,6,2018-19,Karachi,Zone C-Khi,58.8,2019
3,6,2018-19,Karachi,Zone C-Khi,117.6,2019
10,6,2018-19,Karachi,Zone C-Khi,58.8,2019
27,6,2018-19,Karachi,Zone C-Khi,35.28,2019
14,6,2018-19,Karachi,Zone C-Khi,117.6,2019
24,6,2018-19,Karachi,Zone C-Khi,117.6,2019
29,6,2018-19,Hyderabad,Badin,294,2019
24,6,2018-19,Hyderabad,Badin,235.2,2019
17,6,2018-19,Hyderabad,Badin,470.4,2019
17,6,2018-19,Hyderabad,Badin,117.6,2019
28,6,2018-19,Hyderabad,Badin,458.64,2019
21,6,2018-19,Hyderabad,Badin,1622.88,2019
27,6,2018-19,Hyderabad,Badin,117.6,2019
11,6,2018-19,Sukkur,Larkana,117.6,2019
19,6,2018-19,Sukkur,Larkana,176.4,2019
11,6,2018-19,Hyderabad,Tharparkar,493.92,2019
3,6,2018-19,Hyderabad,Tharparkar,740.88,2019
18,6,2018-19,Hyderabad,Tharparkar,611.52,2019
25,6,2018-19,Hyderabad,Tharparkar,246.96,2019
11,6,2018-19,Hyderabad,Tharparkar,188.16,2019
25,6,2018-19,Hyderabad,Tharparkar,70.56,2019
18,6,2018-19,Hyderabad,Tharparkar,141.12,2019
17,6,2018-19,Karachi,Zone D-Khi,117.6,2019
10,6,2018-19,Karachi,Zone D-Khi,117.6,2019
24,6,2018-19,Karachi,Zone D-Khi,58.8,2019
14,6,2018-19,Karachi,Zone D-Khi,117.6,2019
14,6,2018-19,Hyderabad,Shahdadpur,235.2,2019
24,6,2018-19,Hyderabad,Shahdadpur,1422.96,2019
17,6,2018-19,Hyderabad,Shahdadpur,1081.92,2019
24,6,2018-19,Hyderabad,Shahdadpur,882,2019
21,6,2018-19,Hyderabad,Shahdadpur,470.4,2019
20,6,2018-19,Sukkur,Nawab Shah,1176,2019
24,6,2018-19,Sukkur,Sukkur,117.6,2019
27,6,2018-19,Sukkur,Sukkur,117.6,2019
14,6,2018-19,Sukkur,Sukkur,352.8,2019
24,6,2018-19,Sukkur,Sukkur,470.4,2019
14,6,2018-19,Sukkur,Sukkur,294,2019
28,6,2018-19,Hyderabad,Mirpur Khas,364.56,2019
21,6,2018-19,Hyderabad,Shahdadpur,658.56,2019
21,6,2018-19,Hyderabad,Shahdadpur,164.64,2019
14,6,2018-19,Hyderabad,Shahdadpur,940.8,2019
11,6,2018-19,Hyderabad,Shahdadpur,1176,2019
29,6,2018-19,Hyderabad,Shahdadpur,1070.16,2019
18,6,2018-19,Hyderabad,Shahdadpur,823.2,2019
28,6,2018-19,Hyderabad,Shahdadpur,258.72,2019
28,6,2018-19,Hyderabad,Shahdadpur,787.92,2019
25,6,2018-19,Hyderabad,Shahdadpur,1364.16,2019
28,6,2018-19,Hyderabad,Shahdadpur,540.96,2019
17,6,2018-19,Sukkur,Nawab Shah,917.28,2019
17,6,2018-19,Sukkur,Nawab Shah,294,2019
10,6,2018-19,Sukkur,Nawab Shah,588,2019
13,6,2018-19,Sukkur,Nawab Shah,846.72,2019
25,6,2018-19,Sukkur,Jacobabad,70.56,2019
12,6,2018-19,Sukkur,Jacobabad,94.08,2019
24,6,2018-19,Sukkur,Sukkur,235.2,2019
17,6,2018-19,Sukkur,Sukkur,235.2,2019
10,6,2018-19,Sukkur,Nawab Shah,352.8,2019
13,6,2018-19,Sukkur,Nawab Shah,294,2019
19,6,2018-19,Sukkur,Nawab Shah,117.6,2019
21,6,2018-19,Hyderabad,Tharparkar,470.4,2019
21,6,2018-19,Hyderabad,Tharparkar,470.4,2019
14,6,2018-19,Hyderabad,Tharparkar,352.8,2019
12,6,2018-19,Hyderabad,Tharparkar,411.6,2019
19,6,2018-19,Sukkur,Nawab Shah,235.2,2019
10,6,2018-19,Sukkur,Nawab Shah,470.4,2019
17,6,2018-19,Sukkur,Nawab Shah,329.28,2019
17,6,2018-19,Sukkur,Nawab Shah,258.72,2019
17,6,2018-19,Sukkur,Nawab Shah,588,2019
29,6,2018-19,Hyderabad,Tharparkar,58.8,2019
11,6,2018-19,Sukkur,Jacobabad,235.2,2019
18,6,2018-19,Karachi,Zone D-Khi,23.52,2019
11,6,2018-19,Karachi,Zone E-Khi,117.6,2019
19,6,2018-19,Karachi,Zone E-Khi,117.6,2019
27,6,2018-19,Sukkur,Jacobabad,294,2019
20,6,2018-19,Sukkur,Jacobabad,352.8,2019
10,6,2018-19,Sukkur,Jacobabad,470.4,2019
11,6,2018-19,Sukkur,Jacobabad,235.2,2019
11,6,2018-19,Sukkur,Jacobabad,211.68,2019
11,6,2018-19,Sukkur,Jacobabad,258.72,2019
17,6,2018-19,Sukkur,Jacobabad,352.8,2019
14,6,2018-19,Sukkur,Larkana,282.24,2019
20,6,2018-19,Sukkur,Larkana,235.2,2019
20,6,2018-19,Sukkur,Larkana,117.6,2019
21,6,2018-19,Sukkur,Larkana,235.2,2019
21,6,2018-19,Sukkur,Ghotki,23.52,2019
17,6,2018-19,Sukkur,Ghotki,58.8,2019
20,6,2018-19,Sukkur,Nawab Shah,1764,2019
20,6,2018-19,Sukkur,Nawab Shah,2940,2019
17,6,2018-19,Sukkur,Nawab Shah,1611.12,2019
17,6,2018-19,Sukkur,Nawab Shah,740.88,2019
11,6,2018-19,Sukkur,Nawab Shah,3528,2019
29,6,2018-19,Hyderabad,Badin,117.6,2019
17,6,2018-19,Hyderabad,Badin,352.8,2019
19,6,2018-19,Sukkur,Larkana,294,2019
26,6,2018-19,Sukkur,Larkana,588,2019
18,6,2018-19,Hyderabad,Tharparkar,352.8,2019
25,6,2018-19,Hyderabad,Tharparkar,823.2,2019
29,6,2018-19,Hyderabad,Tharparkar,235.2,2019
17,6,2018-19,Hyderabad,Tharparkar,846.72,2019
11,6,2018-19,Hyderabad,Tharparkar,823.2,2019
25,6,2018-19,Hyderabad,Tharparkar,1528.8,2019
29,6,2018-19,Hyderabad,Tharparkar,152.88,2019
12,6,2018-19,Hyderabad,Tharparkar,199.92,2019
12,6,2018-19,Hyderabad,Tharparkar,976.08,2019
27,6,2018-19,Multan,Multan,35.28,2019
19,6,2018-19,Karachi,Zone A-Khi,176.4,2019
25,6,2018-19,Karachi,Zone A-Khi,176.4,2019
20,6,2018-19,Hyderabad,Badin,11.76,2019
20,6,2018-19,Hyderabad,Badin,458.64,2019
26,6,2018-19,Hyderabad,Badin,611.52,2019
28,6,2018-19,Hyderabad,Tharparkar,1176,2019
21,6,2018-19,Hyderabad,Tharparkar,470.4,2019
21,6,2018-19,Hyderabad,Badin,388.08,2019
17,6,2018-19,Hyderabad,Badin,176.4,2019
28,6,2018-19,Hyderabad,Badin,588,2019
24,6,2018-19,Hyderabad,Badin,117.6,2019
24,6,2018-19,Hyderabad,Badin,940.8,2019
27,6,2018-19,Hyderabad,Badin,611.52,2019
5,7,2019-20,Sukkur,Jacobabad,11.76,2019
1,7,2019-20,Multan,Multan,11.76,2019
31,7,2019-20,Multan,Multan,11.76,2019
10,7,2019-20,Hyderabad,Badin,11.76,2019
4,7,2019-20,Karachi,Karachi East,11.76,2019
9,7,2019-20,Karachi,Zone A-Khi,11.76,2019
3,7,2019-20,Karachi,Karachi West,11.76,2019
20,7,2019-20,Hyderabad,Hyderabad,11.76,2019
9,7,2019-20,Hyderabad,Hyderabad,11.76,2019
20,7,2019-20,Hyderabad,Mirpur Khas,11.76,2019
20,7,2019-20,Hyderabad,Mirpur Khas,11.76,2019
15,7,2019-20,Hyderabad,Mirpur Khas,11.76,2019
19,7,2019-20,Sukkur,Jacobabad,11.76,2019
4,7,2019-20,Hyderabad,Shahdadpur,11.76,2019
29,7,2019-20,Sukkur,Larkana,23.52,2019
12,7,2019-20,Sukkur,Jacobabad,23.52,2019
12,7,2019-20,Karachi,Zone A-Khi,23.52,2019
8,7,2019-20,Sukkur,Ghotki,23.52,2019
3,7,2019-20,Multan,Multan,23.52,2019
18,7,2019-20,Sukkur,Jacobabad,23.52,2019
12,7,2019-20,Hyderabad,Badin,23.52,2019
5,7,2019-20,Karachi,Zone E-Khi,23.52,2019
12,7,2019-20,Karachi,Zone E-Khi,23.52,2019
19,7,2019-20,Karachi,Zone E-Khi,23.52,2019
9,7,2019-20,Karachi,Zone A-Khi,23.52,2019
16,7,2019-20,Karachi,Zone A-Khi,23.52,2019
16,7,2019-20,Karachi,Zone D-Khi,23.52,2019
23,7,2019-20,Hyderabad,Badin,23.52,2019
26,7,2019-20,Hyderabad,Badin,23.52,2019
22,7,2019-20,Sukkur,Larkana,23.52,2019
31,7,2019-20,Sukkur,Jacobabad,23.52,2019
11,7,2019-20,Sukkur,Larkana,23.52,2019
8,7,2019-20,Karachi,Zone A-Khi,23.52,2019
18,7,2019-20,Sukkur,Larkana,35.28,2019
23,7,2019-20,Sukkur,Ghotki,35.28,2019
10,7,2019-20,Sukkur,Ghotki,35.28,2019
31,7,2019-20,Multan,Multan,35.28,2019
25,7,2019-20,Sukkur,Nawab Shah,35.28,2019
18,7,2019-20,Karachi,Karachi East,35.28,2019
11,7,2019-20,Karachi,Zone E-Khi,35.28,2019
8,7,2019-20,Karachi,Zone D-Khi,35.28,2019
10,7,2019-20,Sukkur,Ghotki,35.28,2019
18,7,2019-20,Sukkur,Jacobabad,35.28,2019
15,7,2019-20,Sukkur,Jacobabad,35.28,2019
24,7,2019-20,Sukkur,Jacobabad,35.28,2019
31,7,2019-20,Sukkur,Larkana,47.04,2019
3,7,2019-20,Sukkur,Jacobabad,47.04,2019
29,7,2019-20,Sukkur,Larkana,47.04,2019
10,7,2019-20,Karachi,Zone A-Khi,47.04,2019
